"Product Code","Product Name",Variant,Expected,Counted
CD0W6838,"6838 WHITE DRESS",,1.0000,
CD0W7353,"7353 WHITE DRESS",,0.0000,
CD0W8875,CD0W8875,,0.0000,
CD0W9507,CD0W9507,,1.0000,
CD0Y316,"316 YELLOW DRESS",,0.0000,
CD0Y8259,"8259 YELLOW DRESS",,0.0000,
CD0Y8425,"8425 YELLOW DRESS",,0.0000,
CD11005,CD11005,,0.0000,
CD9719,CD9719,,0.0000,
CDBB10268,"10268 BLACK DRESS",,5.0000,
CDBB1513,"1513 BLACK DRESS",,0.0000,
CDBB17030,"17030 BLACK DRESS",,2.0000,
CDBB171123,"171123 BLACK DRESS",,4.0000,
CDBB171139,"171139 BLACK DRESS",,3.0000,
CDBB3376,"3376 BLACK DRESS",,0.0000,
CDBB5655,"5655 BLACK DRESS",,1.0000,
CDBB6037,"6037 BLACK DRESS",,0.0000,
CDBB6180,"6180 BLACK DRESS",,0.0000,
CDBB6182,"6182 BLACK DRESS",,-4.0000,
CDBB6224,CDBB6224,,0.0000,
CDBB6631,"6631 BLACK DRESS",,1.0000,
CDBB6838,"6838 BLACK DRESS",,1.0000,
CDBB70836,"70836 BLACK DRESS",,0.0000,
CDBB7703,"7703 BLACK DRESS",,4.0000,
CDBB8202,"8202 BLACK DRESS",,1.0000,
CDBB8425,"8425 BLACK DRESS",,0.0000,
CDBB9909,"9909 BLACK DRESS",,0.0000,
CDBB9989,"9989 BLACK DRESS",,3.0000,
CDBBF8186,"8186 BLACK DRESS",,5.0000,
CDBBL8908,"8908 BLACK L DRESS",,1.0000,
CDBBM8908,"8908 BLACK M DRESS",,2.0000,
CDBBS8908,"8908 BLACK S DRESS",,0.0000,
CDBE10226,"10226 BLUE DRESS",,5.0000,
CDBE1656,"1656 BLUE DRESS",,0.0000,
CDBE1666,"1666 BLUE DRESS",,2.0000,
CDBE1981,"1981 BLUE DRESS",,0.0000,
CDBE5058,"5058 BLUE DRESS",,1.0000,
CDBE5984,"5984 BLUE DRESS",,0.0000,
CDBE6182,"6182 BLUE DRESS",,-1.0000,
CDBE7353,"7353 BLUE DRESS",,0.0000,
CDBE7354,"7354 BLUE DRESS",,0.0000,
CDBE7703,"7703 BLUE DRESS",,1.0000,
CDBE8202,"8202 BLUE DRESS",,1.0000,
CDBE8535,"8535 BLUE DRESS",,1.0000,
CDBE8558,"8558 BLUE DRESS",,2.0000,
CDBE9190,"9190 BLUE DRESS",,0.0000,
CDBE9395,"9395 BLUE DRESS",,3.0000,
CDBE9397,"9397 BLUE DRESS",,3.0000,
CDBE9989,"9989 BLUE DRESS",,2.0000,
CDBEL1623,"1623 BLUE L DRESS",,1.0000,
CDBEM1623,"1623 BLUE M DRESS",,0.0000,
CDBES1623,"1623 BLUE S DRESS",,1.0000,
CDBR8259,"8259 BROWN DRESS",,1.0000,
CDBR9909,"9909 BROWN DRESS",,0.0000,
CDBY043,CDBY043,,0.0000,
CDCFF1510,"1510 DRESS",,3.0000,
CDCFF9409,"9409 DRESS",,3.0000,
CDCFL6984,"6984 L DRESS",,1.0000,
CDCFM1078,"1078 M DRESS",,2.0000,
CDCFM6984,"6984 M DRESS",,2.0000,
CDCFS1078,"1078 S DRESS",,2.0000,
CDCFS6984,"6984 S DRESS",,1.0000,
CDDB7354,"7354 DARK BLUE DRESS",,3.0000,
CDDB9396,"9396 DARK BLUE DRESS",,2.0000,
CDDBE9395,"9395 DARK BLUE DRESS",,2.0000,
CDGG1331,"1331 GREEN SKIRT",,0.0000,
CDGG1666,"1666 GREEN DRESS",,3.0000,
CDGG6032,CDGG6032,,1.0000,
CDGG6055,CDGG6055,,1.0000,
CDGG6063,CDGG6063,,0.0000,
CDGG6702,"6702 GREEN DRESS",,0.0000,
CDGG8425,"8425 GREEN DRESS",,0.0000,
CDPD0338,CDPD0338,,0.0000,
CDPP9395,"9395 PURPLE DRESS",,2.0000,
CDPP9396,"9396 PURPLE DRESS",,2.0000,
CDPY043,CDPY043,,0.0000,
CDT3056,CDT3056,,0.0000,
CDX4120,CDX4120,,0.0000,
CDXZ0175,CDXZ0175,,0.0000,
CDXZ024,CDXZ024,,0.0000,
CM001222,CM001222,,0.0000,
CMKT601,CMKT601,,0.0000,
CMKT602,CMKT602,,0.0000,
DO001076,"1076 DENIM",,0.0000,
DO001088,"1088 DENIM",,0.0000,
DO002154,DO002154,,0.0000,
DO002225,"2225 DENIM",,0.0000,
DO003816,"3816 DENIM",,2.0000,
DO005097,"5097 DENIM",,1.0000,
DO005115,"5115 DENIM",,0.0000,
DO006988,DO006988,,0.0000,
DO00745,DO00745,,0.0000,
DO007492,"7492 DENIM",,0.0000,
DO008233,DO008233,,0.0000,
DO009219,DO009219,,0.0000,
DO009832,DO009832,,1.0000,
DO0C70801,"70801 CREAM DENIM",,0.0000,
DO0C9410,DO0C9410,,-1.0000,
DO0G8112,"8112 GRAY DENIM",,-1.0000,
DO0G9410,DO0G9410,,-1.0000,
DO0G9696,"9696 GRAY DENIM",,0.0000,
DO0GB371,DO0GB371,,0.0000,
DO0P10295,DO0P10295,,0.0000,
DO0P9696,"9696 PINK DENIM",,0.0000,
DOBB70801,"70801 BLACK DENIM",,0.0000,
DOBB8112,"8112 BLACK DENIM",,0.0000,
DOBR70801,"70801 BROWN DENIM",,0.0000,
ERCFB2700,"B2700 EARRING",,5.0000,
ERCFE2975,"E2975 EARRING",,5.0000,
EW0B8845,EW0B8845,,0.0000,
EW0G8860,EW0G8860,,2.0000,
EWBB8702,EWBB8702,,2.0000,
EWBL8702,EWBL8702,,1.0000,
EWBL8731,EWBL8731,,1.0000,
GS002020,"2020 GLASSES",,14.0000,
GS002662,"2662 GLASSES",,-1.0000,
GS002666,"2666 GLASSES",,0.0000,
GS003025,"3025 GLASSES",,1.0000,
GS003043,"3043 GLASSES",,8.0000,
GS008015,"8015 GLASSES",,0.0000,
GS008352,"8352 GLASSES",,7.0000,
GS008805,"8805 GLASSES",,2.0000,
GS008879,"8879 GLASSES",,4.0000,
GS009199,"9199 GLASSES",,11.0000,
GS00M881,"M881 GLASSES",,3.0000,
GU00002,GU00002,,0.0000,
GU0000Q3,GU0000Q3,,12.0000,
GU00016,"00016 UNDERWEAR",,7.0000,
GU001126,GU001126,,0.0000,
GU00202,"202 UNDERWEAR",,17.0000,
GU00222,GU00222,,8.0000,
GU00294,GU00294,,28.0000,
GU003082,GU003082,,-3.0000,
GU005077,"5077 UNDERWEAR",,14.0000,
GU005090,"5090 UNDERWEAR",,0.0000,
GU00601,"601 UNDERWEAR",,22.0000,
GU00604,GU00604,,26.0000,
GU006615,"6615 UNDERWEAR",,1.0000,
GU0066386,"66386 UNDERWEAR",,27.0000,
GU0066532,"66532 UNDERWEAR",,0.0000,
GU00888,GU00888,,30.0000,
GU009309,"9309 UNDERWEAR",,1.0000,
GU009902,GU009902,,31.0000,
GU0S001,GU0S001,,10.0000,
GU0S568A,GU0S568A,,1.0000,
GU5509,"5509 UNDERWEAR",,0.0000,
GUBB001,GUBB001,,0.0000,
GUBB568A,GUBB568A,,5.0000,
GUBB6016,GUBB6016,,1.0000,
GUL6602,"L6602 UNDERWEAR",,10.0000,
GUL6609,"L6609 UNDERWEAR",,0.0000,
GUQ688,"Q688 UNDERWEAR",,39.0000,
GUZ300,"Z300 UNDERWEAR",,5.0000,
GUZ389,"Z389 UNDERWEAR",,19.0000,
HT001059,"1059 HAIR CLIP",,22.0000,
HT001060,"1060 HAIR CLIP",,1.0000,
HT001064,"1064 HIAR CLIP",,4.0000,
HT00207,"207 HAIR TIE",,1.0000,
HT009500,"9500 HAIR TIE",,0.0000,
HT009501,"9501 HAIR TIE",,0.0000,
HT009502,"9502 HAIR TIE",,0.0000,
HT009503,"9503 HAIR TIE",,-3.0000,
HT009504,"9504 HAIR TIE",,0.0000,
HT009505,"9505 HAIR TIE",,1.0000,
HT009506,"9506 HAIR TIE",,-1.0000,
HT009507,"9507 HAIR TIE",,-2.0000,
HT009508,"9508 HAIR TIE",,2.0000,
HT009509,"9509 HAIR TIE",,3.0000,
HT009510,"9510 HAIR TIE",,-2.0000,
HT009511,"9511 HAIR TIE",,17.0000,
HT00FS003,"FS003 HAIR TIE",,3.0000,
HT00FS006,"FS006 HAIR TIE",,3.0000,
HT00FS016,"FS016 HAIR TIE",,3.0000,
HY00003,HY00003,,1.0000,
HY005254,"5254 HAT",,2.0000,
HY00CM017,"CM017 HAT",,3.0000,
HY0C5653,"5653 CREAM HAT",,2.0000,
HY0C5657,"5657 CREAM HAT",,2.0000,
HY0CD155,"D155 CREAM HAT",,3.0000,
HY0P5656,"5656 PINK HAT",,0.0000,
HY0PJX147,"JX147 PINK HAT",,-3.0000,
HY0PJX598,"JX598 PINK HAT",,1.0000,
HY0W5653,"5653 WHITE HAT",,1.0000,
HY0W5657,"5657 WHITE HAT",,0.0000,
HY0WJX405,"JX405 WHITE HAT",,0.0000,
HY0WJX564,"JX564 WHITE HAT",,0.0000,
HY0WJX661,"JX661 WHITE HAT",,0.0000,
HY0Y807,HY0Y807,,2.0000,
HYA334,"A334 HAT",,0.0000,
HYA40,"A40 HAT",,2.0000,
HYBBJX147,"JX147 BLACK HAT",,-1.0000,
HYBBJX405,"JX405 BLACK HAT",,0.0000,
HYBBJX564,"JX564 BLACK HAT",,3.0000,
HYBBJX598,"JX598 BLACK HAT",,1.0000,
HYBBJX661,"JX661 BLACK HAT",,1.0000,
HYBRD155,"D155 BROWN HAT",,2.0000,
HYCA5658,"5658 CREAM ADULT HAT",,0.0000,
HYCK5658,"5658 CREAM KID HAT",,2.0000,
HYCO5653,"5653 COFFE HAT",,0.0000,
HYCO5656,"5656 COFFEE HAT",,0.0000,
HYCO5657,"5657 COFFEE HAT",,2.0000,
HYCO5658,"5658 COFFEE HAT",,0.0000,
HYD134,"D134 HAT",,2.0000,
HYJX239,"JX239 HAT",,1.0000,
HYJX376,"JX376 HAT",,4.0000,
HYJX433,"JX433 HAT",,0.0000,
HYJX434,"JX434 HAT",,0.0000,
HYXB493,"XB493 HAT",,3.0000,
IS0B2232,IS0B2232,,1.0000,
IS0B3816,IS0B3816,,2.0000,
IS0B3816B,IS0B3816B,,3.0000,
IS0B3961,IS0B3961,,1.0000,
IS0B3968,IS0B3968,,-1.0000,
IS0B3973,IS0B3973,,0.0000,
IS0B6809,IS0B6809,,1.0000,
IS0G220,IS0G220,,1.0000,
IS0G3806,IS0G3806,,1.0000,
IS0G3821,IS0G3821,,1.0000,
IS0G3839,"3839 GOLD IBSO",,1.0000,
IS0G3848,IS0G3848,,0.0000,
IS0G3873,"3873 GOLD IBSO",,1.0000,
IS0G3961,IS0G3961,,0.0000,
IS0G6801,IS0G6801,,0.0000,
IS0G6802,IS0G6802,,0.0000,
IS0G8109,IS0G8109,,1.0000,
IS0G8228M,"8228 GOLD MAN IBSO",,0.0000,
IS0G8228W,"8228 GOLD WOMAN IBSO",,0.0000,
IS0O3821,IS0O3821,,-1.0000,
IS0O8138,IS0O8138,,0.0000,
IS0P220,IS0P220,,1.0000,
IS0P2210,"2210 PINK IBSO",,2.0000,
IS0P3806,IS0P3806,,1.0000,
IS0P8201,"8201 PINK IBSO",,1.0000,
IS0R2202,"2202 RED IBSO",,1.0000,
IS0R3802M,"3802  MAN RED IBSO",,1.0000,
IS0R3802W,"3802 WOMAN RED IBSO",,1.0000,
IS0R3919,"3919 RED IBSO",,1.0000,
IS0R3963,IS0R3963,,2.0000,
IS0R6819,IS0R6819,,0.0000,
IS0R8111,IS0R8111,,1.0000,
IS0R8126,IS0R8126,,1.0000,
IS0R8160M,"8160 RED MAN IBSO",,1.0000,
IS0R8160W,"8160 RED WOMAN IBSO",,1.0000,
IS0R8201,"8201 RED IBSO",,1.0000,
IS0S3839,"3839 SILVER IBSO",,1.0000,
IS0S3843,IS0S3843,,1.0000,
IS0S3846,IS0S3846,,1.0000,
IS0S3848,IS0S3848,,1.0000,
IS0S3873,"3873 SILVER IBSO",,1.0000,
IS0S8228M,"8228 SILVER MAN IBSO",,0.0000,
IS0S8228W,"8228 SILVER WOMAN IBSO",,0.0000,
IS0W216,IS0W216,,1.0000,
IS0W2202,"2202 WHITE IBSO",,1.0000,
IS0W2210,"2210 WHITE IBSO",,0.0000,
IS0W3866,IS0W3866,,1.0000,
IS0W3968,IS0W3968,,1.0000,
IS0W8111,IS0W8111,,1.0000,
IS0W8201,"8201 WHITE IBSO",,0.0000,
IS0Y3821,IS0Y3821,,1.0000,
IS103830,IS103830,,0.0000,
IS103860,IS103860,,-1.0000,
IS103960,IS103960,,-1.0000,
IS1BBG8126,IS1BBG8126,,0.0000,
IS1BG3822,IS1BG3822,,1.0000,
IS1BG8126,IS1BG8126,,2.0000,
IS1BS3822,IS1BS3822,,0.0000,
IS203832,IS203832,,-1.0000,
IS203832W,"3832 BROWN WHITE WOMAN IBSO",,1.0000,
IS203860,IS203860,,0.0000,
IS203908,IS203908,,1.0000,
IS206811,IS206811,,1.0000,
IS303818,IS303818,,3.0000,
IS303830,IS303830,,1.0000,
IS303860,IS303860,,1.0000,
IS303960,IS303960,,1.0000,
IS306811,IS306811,,1.0000,
IS403818,IS403818,,1.0000,
IS503832,IS503832,,0.0000,
ISBB216,ISBB216,,0.0000,
ISBB220,ISBB220,,1.0000,
ISBB2202,"2202 BLACK IBSO",,1.0000,
ISBB2210,"2210 BLACK IBSO",,1.0000,
ISBB2232,ISBB2232,,0.0000,
ISBB2246,"2246 BLACK IBSO",,2.0000,
ISBB3802M,"3802 MAN BLACK IBSO",,-1.0000,
ISBB3802W,"3802 WOMAN BLACK IBSO",,0.0000,
ISBB3803,ISBB3803,,2.0000,
ISBB3818M,"3818 BLACK MAN IBSO",,2.0000,
ISBB3818W,"3818 BLACK WOMAN IBSO",,0.0000,
ISBB3919,"3919 BLACK IBSO",,1.0000,
ISBB3923,"3923 BLACK IBSO",,0.0000,
ISBB3938,ISBB3938,,1.0000,
ISBB3960,ISBB3960,,0.0000,
ISBB3961,ISBB3961,,1.0000,
ISBB6809,ISBB6809,,0.0000,
ISBB8160M,"8160 BLACK MAN I BSO",,1.0000,
ISBB8160W,"8160 BLACK WOMAN IBSO",,0.0000,
ISBB8201,"8201 BLACK IBSO",,0.0000,
ISBBG8126,ISBBG8126,,1.0000,
ISBBS8126,ISBBS8126,,1.0000,
ISBE216,"216 BLUE IBSO",,1.0000,
ISBE3812,ISBE3812,,1.0000,
ISBE3938,ISBE3938,,0.0000,
ISBE8160M,"8160 BLUE MAN IBSO",,2.0000,
ISBE8160W,"8160 BLUE WOMAN IBSO",,0.0000,
ISBG3812,ISBG3812,,1.0000,
ISBG3820,ISBG3820,,1.0000,
ISBG3822,ISBG3822,,1.0000,
ISBG3911,ISBG3911,,1.0000,
ISBG8126,ISBG8126,,0.0000,
ISBG8160M,"8160 BLACK GOLD MAN IBSO",,-1.0000,
ISBG8160W,"8160 BLACL GOLD WOMAN IBSO",,1.0000,
ISBR2246,"2246 BROWN IBSO",,1.0000,
ISBR3818M,"3818 BROWN MAN IBSO",,1.0000,
ISBR3818W,"3818 BROWN WOMAN IBSO",,1.0000,
ISBR3938,ISBR3938,,1.0000,
ISBR3978,ISBR3978,,-1.0000,
ISBR6816,ISBR6816,,1.0000,
ISBR8113,ISBR8113,,0.0000,
ISBS2246,"2246 BLACK SILVER IBSO",,1.0000,
ISBS3803,ISBS3803,,0.0000,
ISBS3812,ISBS3812,,-1.0000,
ISBS3820,ISBS3820,,2.0000,
ISBS3863,ISBS3863,,1.0000,
ISBS3911,ISBS3911,,2.0000,
ISBS3961,ISBS3961,,0.0000,
ISBW2246,"2246 BROWN WHITE IBSO",,1.0000,
ISBW3923,"3923 BLACK WHITE IBSO",,0.0000,
ISBWG3822,ISBWG3822,,1.0000,
ISGG6816,ISGG6816,,1.0000,
ISPP3963,ISPP3963,,1.0000,
ISPP3992,ISPP3992,,0.0000,
ISPP8111,ISPP8111,,1.0000,
ISRG2216,ISRG2216,,0.0000,
ISRG3873,"3873 ROSE GOLD IBSO",,0.0000,
ISRR3923,"3923 RED RED IBSO",,1.0000,
ISRR6802,ISRR6802,,1.0000,
ISRW3923,"3923 RED WHITE IBSO",,2.0000,
ISRW6802,ISRW6802,,1.0000,
JJ002013,JJ002013,,1.0000,
JJBR2038,JJBR2038,,1.0000,
JK0010023,"10023 JACKET",,5.0000,
JK0016031,"16031 JACKET",,0.0000,
JK0016440,"16440 JACKET",,2.0000,
JK001970,"1970 JACKET",,0.0000,
JK002073,"2073 JACKET",,0.0000,
JK002173,"2173 JACKET",,0.0000,
JK002206,"2206 JACKET",,3.0000,
JK002494,"2494 JACKET",,0.0000,
JK005091,"5091 JACKET",,0.0000,
JK0055077,"55077 JACKET",,3.0000,
JK006111,"6111 JACKET",,1.0000,
JK006127,"6127 JACKET",,1.0000,
JK0062050,"62050 JACKET",,3.0000,
JK006211,"6211 JACKET",,0.0000,
JK006263,"6263 JACKET",,0.0000,
JK006620,"6620 JACKET",,0.0000,
JK007514,JK007514,,0.0000,
JK008811,"8811 JACKET",,-1.0000,
JK008959,"8959 JACKET",,0.0000,
JK009076,"9076 JACKET",,1.0000,
JK0090859,JK0090859,,0.0000,
JK009563,"9563 JACKET",,0.0000,
JK009741,"9741 JACKET",,0.0000,
JK00A120,JK00A120,,0.0000,
JK0C314,"314 CREAM JACKET",,0.0000,
JK0C5019,"5019 CREAM JACKET",,0.0000,
JK0C5031,"5031 CREAM JACKET",,-1.0000,
JK0G0218,"0218 GRAY JACKET",,0.0000,
JK0G553,"553 GRAY JACKET",,0.0000,
JK0G6077,"6077 GRAY JACKET",,0.0000,
JK0G7701,"7701 GRAY JACKET",,3.0000,
JK0G80151,JK0G80151,,-1.0000,
JK0G916,"916 GRAY JACKET",,2.0000,
JK0GA366,"A366 GRAY JACKET",,2.0000,
JK0P1288,"1288 PINK JACKET",,1.0000,
JK0P5019,"5019 PINK JACKET",,0.0000,
JK0P553,"553 PINK JACKET",,1.0000,
JK0P7701,"7701 PINK JACKET",,1.0000,
JK0P916,"916 PINK JACKET",,0.0000,
JK0P96820,"96820 PINK JACKET",,1.0000,
JK0PA659,"A659 PINK JACKET",,0.0000,
JK0PA660,"A660 PINK JACKET",,2.0000,
JK0W1288,"1288 WHITE JACKET",,1.0000,
JK0W553,"553 WHITE JACKET",,0.0000,
JK0W6911,"6911 WHITE JACKET",,0.0000,
JK0W8009,"8009 WHITE JACKET",,0.0000,
JK0W916,"916 WHITE JACKET",,0.0000,
JK0WA366,"A366 WHITE JACKET",,-1.0000,
JK0WA660,"A660 WHITE JACKET",,2.0000,
JK0WL6381,"6381 WHITE L JACKET",,2.0000,
JK0WM6381,"6381 WHITE M JACKET",,1.0000,
JK0WS6381,"6381 WHITE S JACKET",,1.0000,
JK0Y314,"314 YELLOW JACKET",,1.0000,
JKBB1288,"1288 BLACK JACKET",,0.0000,
JKBB314,"314 BLACK JACKET",,0.0000,
JKBB3502,JKBB3502,,0.0000,
JKBB366,JKBB366,,5.0000,
JKBB553,"553 BLACK JACKET",,-1.0000,
JKBB8009,"8009 BLACK JACKET",,0.0000,
JKBBL6381,"6381 BLACK L JACKET",,1.0000,
JKBBM6381,"6381 BLACK M JACKET",,0.0000,
JKBBS6381,"6381 BLACK S JACKET",,2.0000,
JKBE10287,"10287 BLUE JACKET",,4.0000,
JKBE1288,"1288 BLUE JACKET",,1.0000,
JKBE1717,"1717 BLUE JACKET",,0.0000,
JKBE314,"314 BLUE JACKET",,2.0000,
JKBE5718,"5718 BLUE JACKET",,0.0000,
JKBE6911,"6911 BLUE JACKET",,0.0000,
JKBE96820,"69820 BLUE JACKET",,-1.0000,
JKBEA366,"A366 BLUE JACKET",,0.0000,
JKBEA659,"A659 BLUE JACKET",,0.0000,
JKBR916,"916 BROWN JACKET",,0.0000,
JKBRA366,"A366 BROWN JACKET",,0.0000,
JKCFS8959,"8959 S JACKET",,4.0000,
JKDB10287,"10287 DARK BLUE JACKET",,5.0000,
JKDB1717,"1717 DARL BLUE JACKET",,0.0000,
JKDG6911,"6911 DARK GRAY JACKET",,0.0000,
JKGG10147,JKGG10147,,0.0000,
JKGG314,"314 GREEN JACKET",,1.0000,
JKGG5019,"5019 GREEN JACKET",,1.0000,
JKGG5031,"5031 GREEN JACKET",,0.0000,
JKGG5718,"5718 GREEN JACKET",,1.0000,
JKGG6077,"6077 GREEN JACKET",,0.0000,
JKGGA366,"A366 GREEN JACKET",,0.0000,
JKPP314,"314 PURPLE JACKET",,1.0000,
JKSB0002,JKSB0002,,0.0000,
JL0B0814,JL0B0814,,0.0000,
JL0B094,JL0B094,,1.0000,
JL0B096,JL0B096,,1.0000,
JL0B885,JL0B885,,1.0000,
JL0B906,JL0B906,,0.0000,
JL0C932,"932 COFFEE JULIUS",,1.0000,
JL0G0090,JL0G0090,,1.0000,
JL0G094,JL0G094,,1.0000,
JL0G097,JL0G097,,0.0000,
JL0G809,"809 GOLD JULIUS",,0.0000,
JL0G854,"854 GOLD JULIUS",,0.0000,
JL0G859,JL0G859,,0.0000,
JL0G861,JL0G861,,0.0000,
JL0G867,JL0G867,,1.0000,
JL0G871,JL0G871,,1.0000,
JL0G878,JL0G878,,0.0000,
JL0G906,JL0G906,,1.0000,
JL0G918,JL0G918,,0.0000,
JL0G921,"921 GRAY JULIUS",,0.0000,
JL0G926,JL0G926,,1.0000,
JL0G935,"935 GOLD JULIUS",,1.0000,
JL0G936,JL0G936,,0.0000,
JL0G941,"941 GOLD JULIUS",,1.0000,
JL0G945,"945 GRAY JULIUS",,1.0000,
JL0G946,"946 GOLD JULIUS",,1.0000,
JL0G950,"950 GOLD JULIUS",,0.0000,
JL0G959,"959 GOLD JULIUS",,0.0000,
JL0P0828,JL0P0828,,0.0000,
JL0P854,JL0P854,,1.0000,
JL0P863,"863 PINK JULIUS",,0.0000,
JL0P864,"864 PINK JULIUS",,-1.0000,
JL0P866,JL0P866,,0.0000,
JL0P870,"870 PINK JULIUS",,1.0000,
JL0P921,"921 PINK JULIUS",,0.0000,
JL0P929,"929 PINK JULIUS",,0.0000,
JL0P941,"941 PINK JULIUS",,1.0000,
JL0P951,"951 PINK JULIUS",,0.0000,
JL0R854,JL0R854,,1.0000,
JL0R885,JL0R885,,0.0000,
JL0R964,JL0R964,,0.0000,
JL0S809,"809 SILVER JULIUS",,1.0000,
JL0S859,JL0S859,,1.0000,
JL0S861,JL0S861,,1.0000,
JL0S867,JL0S867,,1.0000,
JL0S871,JL0S871,,1.0000,
JL0S878,JL0S878,,0.0000,
JL0S918,JL0S918,,0.0000,
JL0S936,JL0S936,,1.0000,
JL0S946,"946 SILVER JULIUS",,1.0000,
JL0S950,"950 SIVLER JULIUS",,1.0000,
JL0S959,"959 SILVER JULIUS",,0.0000,
JL0S960,"960 SILVER JULIUS",,0.0000,
JL0W0814,JL0W0814,,1.0000,
JL0W0828,JL0W0828,,1.0000,
JL0W866,JL0W866,,2.0000,
JL0W870,"870 WHITE JULIUS",,0.0000,
JL0W884,JL0W884,,1.0000,
JL0W920,"920 WHITE JULIUS",,1.0000,
JL0W928,"928 WHITE JULIUS",,1.0000,
JL0W932,"932 WHITE JULIUS",,1.0000,
JL0W935,"935 WHITE JULIUS",,1.0000,
JL0W941,"941 WHITE JULIUS",,1.0000,
JL0W951,"951 WHITE JULIUS",,0.0000,
JL0W954,"954 WHITE JULIUS",,2.0000,
JL0W955,"955 WHITE JULIUS",,2.0000,
JL0W958,"958 WHITE JULIUS",,1.0000,
JL0W964,JL0W964,,2.0000,
JL0Y921,"921 YELLOW JULIUS",,1.0000,
JL0Y958,"958 YELLOW JULIUS",,0.0000,
JLBB094,JLBB094,,1.0000,
JLBB096,JLBB096,,0.0000,
JLBB863,"863 BLACK JULIUS",,1.0000,
JLBB864,"864 BLACK JULIUS",,2.0000,
JLBB866,JLBB866,,0.0000,
JLBB884,"884 BLACK JULIUS",,1.0000,
JLBB920,"920 BLACK JULIUS",,0.0000,
JLBB925,"925 BLACK JULIUS",,0.0000,
JLBB926,JLBB926,,1.0000,
JLBB929,"929 BLACK JULIUS",,0.0000,
JLBB932,"932 BLACK JULIUS",,0.0000,
JLBB941,"941 BLACK JULIUS",,0.0000,
JLBB945,JLBB945,,1.0000,
JLBB951,"951 BLACK JULIUS",,1.0000,
JLBB955,"955 BLACK JULIUS",,1.0000,
JLBB958,"958 BLACK JULIUS",,2.0000,
JLBE854,"854 BLUE JULIUS",,2.0000,
JLBE862,"862 BLUE JULIUS",,0.0000,
JLBE863,"863 BLUE JULIUS",,0.0000,
JLBE870,"870 BLUE JULIUS",,-1.0000,
JLBE884,"884 BLUE JULIUS",,2.0000,
JLBE925,"925 BLUE JULIUS",,1.0000,
JLBE928,"928 BLUE JULIUS",,1.0000,
JLBE929,"929 BLUE JULIUS",,0.0000,
JLBE932,"932 BLUE JULIUS",,1.0000,
JLBE935,"935 BLUE JULIUS",,0.0000,
JLBE945,"945 BLUE JULIUS",,1.0000,
JLBR0660,JLBR0660,,1.0000,
JLBR0694,JLBR0694,,2.0000,
JLBR097,JLBR097,,1.0000,
JLBR928,"928 BROWN JULIUS",,0.0000,
JLBR954,JLBR954,,0.0000,
JLBR958,"958 BROWN JULIUS",,0.0000,
JLBR964,JLBR964,,0.0000,
JLBW096,JLBW096,,1.0000,
JLDG0821,JLDG0821,,1.0000,
JLDG0829,JLDG0829,,1.0000,
JLDG0848,JLDG0848,,1.0000,
JLDG871,JLDG871,,1.0000,
JLDG960,"960 DARK GOLD JULIUS",,0.0000,
JLGG866,JLGG866,,1.0000,
JLGG919,JLGG919,,1.0000,
JLGG926,JLGG926,,1.0000,
JLPP0814,JLPP0814,,1.0000,
JLPP926,JLPP926,,0.0000,
JLRG0090,JLRG0090,,1.0000,
JLRG809,"809 ROSE GOLD JULIUS",,1.0000,
JLRG959,"959 ROSE GOLD JULIUS",,1.0000,
JLRG960,"960 ROSE Gold JULIUS",,0.0000,
JLSB0090,JLSB0090,,1.0000,
JLSB861,JLSB861,,1.0000,
JLSB950,"950 SILVER BLUE JULIUS",,1.0000,
JLSR859,JLSR859,,1.0000,
JLSW0090,JLSW0090,,1.0000,
JP007358,"7358 JUMPSUIT",,1.0000,
JP009403,"9403 JUMPSUIT",,2.0000,
JS004382,"4382 JUMPSUIT",,1.0000,
JS004413,"4413 JUMPSUIT",,0.0000,
JS004700,"4700 JUMPSUIT",,2.0000,
JS006473,"6473 JUMPSUIT",,0.0000,
JS00W825,"W825 JUMPSUIT",,3.0000,
JS0R5682,"5682 RED JUMPSUIT",,0.0000,
JS0RW821,"W821 RED JUMPSUIT",,2.0000,
JSBB5682,"5682 BLACK JUMPSUIT",,0.0000,
JSBBW821,"W821 BLACK JUMPSUIT",,2.0000,
JSBE3919,"3919 BLUE JUMPSUIT",,0.0000,
JSCFL3067,"3067 L JUMPSUIT",,2.0000,
JSCFM3067,"3067 M JUMPSUIT",,2.0000,
JSCFS3067,"3067 S JUMPSUIT",,2.0000,
JSPP3919,"3919 PINK JUMPSUIT",,0.0000,
KM000500,KM000500,,1.0000,
KM000509,KM000509,,1.0000,
KM000516,KM000516,,0.0000,
KM000531,KM000531,,0.0000,
KM0B0509,KM0B0509,,1.0000,
KM0B0556,KM0B0556,,1.0000,
KM0B6005,KM0B6005,,1.0000,
KM0B6015,KM0B6015,,1.0000,
KM0G0542,KM0G0542,,-1.0000,
KM0G0556,KM0G0556,,1.0000,
KM0G6001,KM0G6001,,1.0000,
KM0G6015,KM0G6015,,1.0000,
KM0P0509,KM0P0509,,0.0000,
KM0P0512,KM0P0512,,0.0000,
KM0P0528,KM0P0528,,1.0000,
KM0P6021,KM0P6021,,2.0000,
KM0R0513,KM0R0513,,0.0000,
KM0R0528,KM0R0528,,1.0000,
